churned,account_length,area_code,intl_plan,number_customer_service_calls,number_vmail_messages,phone_number,state,total_day_calls,total_day_charge,total_day_minutes,total_eve_calls,total_eve_charge,total_eve_minutes,total_intl_calls,total_intl_charge,total_intl_minutes,total_night_calls,total_night_charge,voice_mail_plan,total_night_minutes,_dmIndex_,_PartInd_,M_FILTER
0,112,415,no,1,17,398-5465,NY,94,20.4,120,104,6.76,79.5,1,2.35,8.7,94,9.63,yes,214,7000604,1,0
0,92,415,no,2,0,354-4763,OH,90,24.8,145.9,105,12.59,148.1,1,2.27,8.4,93,10.86,no,241.3,7000605,0,0
0,35,408,no,1,0,351-6644,WV,82,30.57,179.8,78,14.97,176.1,5,3.24,12,85,5.97,no,132.6,7000606,1,0
0,28,408,no,1,0,397-8771,OK,70,38.37,225.7,90,17.59,206.9,3,3.73,13.8,88,7.56,no,167.9,7000607,1,0
0,93,415,no,0,0,398-3969,WI,109,33.95,199.7,68,9.71,114.2,2,1.92,7.1,109,10.85,no,241,7000608,1,0
0,26,510,no,3,0,384-7156,OH,63,25.5,150,90,19.13,225,5,2.48,9.2,99,9.1,no,202.3,7000609,0,0
1,33,415,yes,4,0,396-3744,OK,114,42.01,247.1,110,12.45,146.5,2,2.86,10.6,94,9.4,no,208.9,7000610,0,0
0,120,408,no,2,0,333-1826,PA,75,36.67,215.7,105,20.77,244.4,5,3.08,11.4,91,9.5,no,211.2,7000611,1,0
0,124,415,no,2,0,360-8501,KS,102,16.12,94.8,91,20.31,238.9,3,3.13,11.6,94,12.57,no,279.4,7000612,0,0
0,56,415,no,1,0,350-5398,SD,115,13.48,79.3,64,13.52,159,4,2.73,10.1,99,11.06,no,245.7,7000613,1,0
0,39,408,no,1,0,354-2301,UT,81,26.72,157.2,131,21.05,247.7,9,2.67,9.9,141,9.71,no,215.7,7000614,1,0
0,158,408,no,1,0,328-9030,IN,123,20.37,119.8,122,22.29,262.2,5,3.35,12.4,111,9.89,no,219.8,7000615,1,0
0,106,510,no,1,0,405-5431,NH,116,29,170.6,115,22.02,259.1,13,2.59,9.6,111,9.64,no,214.2,7000616,1,0
0,52,510,no,1,24,379-9498,IA,86,38.95,229.1,124,14.34,168.7,2,3.94,14.6,75,11.04,yes,245.4,7000617,1,0
0,112,408,no,1,0,418-1678,WA,112,22.97,135.1,85,19.24,226.3,6,3,11.1,108,5.18,no,115.2,7000618,0,0
0,148,408,yes,2,0,373-1437,ND,112,23.26,136.8,134,16.79,197.5,5,2.78,10.3,90,4.19,no,93.2,7000619,1,0
0,12,408,no,2,0,376-2803,AL,112,40.75,239.7,122,18.79,221.1,3,3,11.1,109,9.33,no,207.3,7000620,1,0
1,109,510,yes,4,0,412-8992,TX,136,27.13,159.6,126,12.84,151,4,1.97,7.3,53,6.39,no,142.1,7000621,1,0
0,142,510,no,4,38,334-6492,CT,125,39.3,231.2,121,14.86,174.8,2,3.35,12.4,87,7.7,yes,171.2,7000622,1,0
0,60,510,no,3,0,364-8778,OR,95,34.63,203.7,122,18.07,212.6,1,2.13,7.9,103,7.97,no,177.1,7000623,1,0
0,141,408,no,2,43,421-9683,AK,122,26.83,157.8,108,11.25,132.3,2,1.51,5.6,81,6.17,yes,137.1,7000624,1,0
1,168,415,no,1,0,407-5054,IN,110,27.3,160.6,120,15.74,185.2,4,2.46,9.1,104,5.41,no,120.2,8000001,0,0
1,138,415,yes,3,0,411-2289,NY,96,44.39,261.1,120,14.53,170.9,0,0,0,89,3.2,no,71.1,8000002,1,0
0,88,415,no,1,0,359-2149,WY,92,23.58,138.7,73,17.49,205.8,5,2.65,9.8,119,11.16,no,247.9,8000003,1,0
0,119,415,no,1,0,369-1757,WI,126,38.52,226.6,107,12.21,143.6,5,3.27,12.1,123,4.27,no,94.9,8000004,2,0
0,31,408,no,3,0,387-5176,DE,120,38.95,229.1,79,14.65,172.4,4,2.97,11,102,10.96,no,243.6,8000005,1,0
0,102,408,no,0,0,408-7260,TN,83,26.76,157.4,102,4.02,47.3,5,3.08,11.4,92,7.22,no,160.4,8000006,2,0
1,149,415,no,1,25,420-3480,DC,109,31.55,185.6,89,14.22,167.3,3,2.89,10.7,100,7.72,yes,171.6,8000007,0,0
0,138,415,no,4,0,343-5445,TX,73,36.92,217.2,127,16.22,190.8,3,1.4,5.2,97,6.01,no,133.5,8000008,1,0
0,118,415,no,0,0,352-7986,DC,128,31.13,183.1,93,20.49,241,4,3.38,12.5,108,9.5,no,211.1,8000009,0,0
0,222,408,no,4,34,372-2527,TN,89,37.15,218.5,76,13.66,160.7,5,1.32,4.9,76,8.17,yes,181.6,8000010,1,0
0,130,415,no,0,0,412-2578,MI,76,24.45,143.8,103,23.36,274.8,1,3.32,12.3,105,8.76,no,194.7,8000011,0,0
0,60,415,no,4,31,379-2554,WA,83,38.01,223.6,77,20.03,235.6,8,1.27,4.7,119,6.89,yes,153,8000012,1,0
0,90,415,no,1,0,380-7206,ME,104,32.15,189.1,124,26.68,313.9,2,2.21,8.2,128,10.26,no,227.9,8000013,1,0
1,140,415,no,4,0,333-5541,DE,100,24.31,143,89,16.44,193.4,8,3.32,12.3,81,2.68,no,59.5,8000014,0,0
0,101,415,no,1,39,411-2995,CO,105,25.02,147.2,96,14.35,168.8,4,3.51,13,118,7.44,yes,165.3,8000015,1,0
0,134,415,no,2,32,411-3547,NJ,75,38.08,224,103,8.29,97.5,5,2.89,10.7,80,9.52,yes,211.6,8000016,1,0
1,88,408,yes,2,0,370-6858,OK,132,22.59,132.9,82,17.7,208.2,11,3.89,14.4,42,11.72,no,260.5,8000017,0,0
0,118,408,no,0,0,416-5528,VA,110,27.25,160.3,92,4.52,53.2,4,2.84,10.5,119,5.88,no,130.7,8000018,1,0
0,93,415,no,1,21,329-9685,TN,103,36.35,213.8,72,21.9,257.7,6,1.94,7.2,114,9.83,yes,218.4,8000019,0,0
0,232,415,no,2,0,364-3035,HI,128,42.19,248.2,96,17.95,211.2,6,2.7,10,117,6.62,no,147.1,8000020,1,0
0,137,415,no,3,25,384-7646,PA,88,29.68,174.6,118,20.72,243.8,3,3.29,12.2,103,11.69,yes,259.7,8000021,1,0
0,3,415,no,0,23,329-3501,WY,102,34.94,205.5,83,17.81,209.5,4,1.73,6.4,99,8.2,yes,182.3,8000022,0,0
0,137,415,no,3,0,418-2068,RI,104,35.55,209.1,96,16.1,189.4,4,4,14.8,83,9.65,no,214.4,8000023,1,0
0,42,415,no,0,0,364-7547,RI,81,42.69,251.1,106,15.16,178.3,5,3.43,12.7,90,8.31,no,184.6,8000024,1,0
0,58,408,no,3,0,359-1487,MD,113,31.89,187.6,115,18.48,217.4,5,2.65,9.8,92,6.29,no,139.7,8000025,1,0
0,233,408,no,1,0,390-2383,IL,94,23.34,137.3,87,19.75,232.4,4,2.65,9.8,105,9.27,no,206,8000026,1,0
0,55,415,no,1,37,368-8579,KY,89,33.58,197.5,141,19.44,228.7,2,5.32,19.7,121,14.1,yes,313.4,8000027,2,0
0,69,510,no,1,0,366-8322,OH,88,37.67,221.6,87,19.7,231.8,9,2.32,8.6,116,9.53,no,211.7,8000028,0,0
0,100,415,no,1,0,373-7819,VA,151,34.12,200.7,127,24.72,290.8,9,2.75,10.2,105,8.4,no,186.7,8000029,1,0
0,111,415,no,0,0,418-1655,MT,82,38.47,226.3,101,15.21,178.9,4,2.4,8.9,90,8.17,no,181.5,8000030,1,0
0,86,510,no,2,0,380-6554,PA,79,36.18,212.8,145,7.73,90.9,3,3.21,11.9,67,6.85,no,152.3,8000031,1,0
0,105,510,no,1,0,411-7944,NE,99,36.26,213.3,79,13.01,153.1,5,2.92,10.8,98,10.26,no,227.9,8000032,1,0
0,111,408,yes,2,0,365-4106,GA,102,30.11,177.1,102,21.17,249.1,4,2.38,8.8,66,6.9,no,153.3,8000033,1,0
0,75,408,no,0,0,368-7933,ME,59,38.96,229.2,107,12.14,142.8,5,2.3,8.5,109,13.12,no,291.6,8000034,2,0
1,95,510,no,4,24,372-6246,OH,120,22,129.4,68,13.58,159.8,4,3.4,12.6,83,9.65,yes,214.4,8000035,0,0
0,137,510,no,4,0,348-6721,ID,97,34.53,203.1,76,11.22,132,4,2.48,9.2,94,11.29,no,250.9,8000036,0,0
1,116,408,yes,7,0,406-5281,KS,98,39.47,232.2,91,20.8,244.7,1,2.86,10.6,69,6.81,no,151.3,8000037,0,0
0,125,415,no,2,0,386-3025,TN,96,23.55,138.5,117,13.57,159.7,3,2.08,7.7,91,9.57,no,212.7,8000038,0,0
0,65,415,no,3,0,351-4517,WA,74,32.18,189.3,90,17.45,205.3,13,2.3,8.5,78,10.27,no,228.2,8000039,1,0
0,55,415,no,0,33,350-4256,IN,99,23.97,141,109,21.33,250.9,3,3.16,11.7,89,12.81,yes,284.6,8000040,1,0
0,86,408,no,2,0,392-4995,MA,106,20.16,118.6,115,19,223.5,1,3.59,13.3,12,4.26,no,94.7,8000041,1,0
1,100,510,no,0,0,367-3275,VT,97,43.21,254.2,88,22.27,262,6,3.67,13.6,82,11.53,no,256.3,8000042,1,0
0,70,408,no,1,0,403-6877,IL,85,30.01,176.5,93,10.13,119.2,5,2.35,8.7,90,10.25,no,227.7,8000043,2,0
0,67,415,no,3,0,350-2332,ID,111,39.83,234.3,87,17.54,206.4,10,1.57,5.8,101,7.08,no,157.3,8000044,0,0
0,50,510,no,2,39,377-8126,DE,75,25.04,147.3,74,20.81,244.8,3,3.56,13.2,101,9.76,yes,216.9,8000045,1,0
0,42,415,no,0,0,375-4450,AK,129,29.07,171,96,15.63,183.9,6,1.24,4.6,90,5.86,no,130.2,8000046,1,0
0,76,510,no,2,40,379-5420,RI,85,30.24,177.9,95,10.14,119.3,1,2.78,10.3,83,6.32,yes,140.5,8000047,0,0
0,103,415,no,5,34,405-6350,MO,92,40.9,240.6,99,17.36,204.2,9,3.43,12.7,82,13.37,yes,297,8000048,0,0
0,90,415,no,0,0,363-2674,NE,108,19.45,114.4,150,19.79,232.8,3,2.4,8.9,78,8.91,no,198.1,8000049,1,0
0,66,510,no,2,0,417-3093,FL,112,19.36,113.9,106,23.1,271.8,3,4.21,15.6,95,9.75,no,216.7,8000050,1,0
0,22,408,no,1,0,403-8383,MI,65,30.6,180,106,17.6,207,6,2.24,8.3,111,8.23,no,182.8,8000051,1,0
1,67,408,no,4,0,340-6397,IA,102,30.16,177.4,123,18.29,215.2,4,1.78,6.6,120,5.96,no,132.4,8000052,0,0
0,147,510,no,2,35,416-8652,PA,123,18.84,110.8,81,16.93,199.2,4,2.4,8.9,77,9.58,yes,212.9,8000053,0,0
0,57,415,no,2,26,349-8594,AR,99,23.58,138.7,105,11.43,134.5,5,3.51,13,95,11.78,yes,261.7,8000054,0,0
0,7,510,no,2,33,335-4379,KY,99,36.01,211.8,110,14.53,170.9,4,3.02,11.2,125,10.99,yes,244.2,8000055,0,0
0,85,415,no,4,0,400-8619,MN,113,39.87,234.5,116,20.17,237.3,3,3.48,12.9,110,5.52,no,122.7,8000056,0,0
0,92,510,no,1,0,337-6212,TX,86,40.83,240.2,79,9.15,107.6,4,2.03,7.5,121,7.05,no,156.6,8000057,2,0
0,92,510,no,1,0,386-5996,HI,105,37.81,222.4,129,13.94,164,8,2.67,9.9,113,10.5,no,233.3,8000058,0,0
0,116,415,no,3,42,347-8258,WY,95,47.67,280.4,101,14.82,174.4,1,2.67,9.9,65,8.55,yes,190,8000059,0,0
0,133,415,no,2,0,373-1160,WI,137,19.26,113.3,103,13.62,160.2,7,2.73,10.1,98,10.3,no,228.8,8000060,1,0
0,134,408,no,2,0,380-4150,NV,146,18.19,107,116,18.7,220,3,1.94,7.2,108,6.74,no,149.8,8000061,1,0
0,19,415,no,1,0,330-8787,DC,131,31.37,184.5,87,17.11,201.3,10,3.54,13.1,114,8.5,no,188.9,8000062,1,0
0,66,415,no,1,31,369-6042,IL,106,27.74,163.2,108,22.77,267.9,5,2.62,9.7,100,7.77,yes,172.6,8000063,0,0
0,65,510,no,3,0,372-3670,MS,113,32.95,193.8,106,12.89,151.7,3,3.4,12.6,94,9.4,no,208.9,8000064,2,0
0,104,415,no,2,0,344-8759,WV,91,31.47,185.1,115,19.32,227.3,10,3.43,12.7,79,8.93,no,198.5,8000065,1,0
0,140,408,no,3,0,380-9660,WY,106,25.76,151.5,125,14.93,175.7,9,3.35,12.4,87,9.63,no,214.1,8000066,1,0
0,102,510,no,2,0,338-1968,MA,82,24.43,143.7,83,14.53,170.9,1,2.65,9.8,112,13.99,no,310.9,8000067,2,0
1,101,415,yes,0,0,341-4332,OR,117,28.82,169.5,111,18.02,212,1,2.62,9.7,120,9.18,no,204,8000068,1,0
0,62,510,no,0,0,400-6094,ME,100,35.92,211.3,91,19.41,228.4,5,1.7,6.3,77,9.77,no,217.1,8000069,1,0
0,115,415,no,0,37,353-5289,AR,67,31.3,184.1,104,13.55,159.4,3,3.59,13.3,121,8.7,yes,193.3,8000070,1,0
0,111,408,no,1,33,339-3672,LA,122,26.18,154,123,17.62,207.3,8,2.92,10.8,105,8.38,yes,186.2,8000071,1,0
0,119,415,no,2,0,404-6427,MD,125,35.6,209.4,91,24.34,286.3,4,2.19,8.1,73,9.39,no,208.6,8000072,1,0
0,121,415,no,2,0,377-6036,NJ,114,28.27,166.3,130,11.8,138.8,10,2.81,10.4,108,9.69,no,215.3,8000073,1,0
0,108,415,no,0,0,401-7439,MT,128,18.46,108.6,97,27.64,325.2,6,2.51,9.3,67,7.81,no,173.6,8000074,1,0
0,63,415,no,1,25,347-4928,MD,82,39.15,230.3,96,14.08,165.6,2,2.43,9,125,10.25,yes,227.7,8000075,2,0
0,59,415,no,1,46,368-4117,CT,44,34.02,200.1,78,10.71,126,5,2.86,10.6,123,6.58,yes,146.3,8000076,2,0
0,82,415,no,1,0,393-4707,OH,95,30.46,179.2,95,19.46,228.9,2,3.56,13.2,100,8.45,no,187.7,8000077,1,0
0,126,415,no,4,0,373-7804,NJ,83,44.47,261.6,133,16.4,192.9,3,1.97,7.3,50,11.11,no,246.9,8000078,1,0
0,110,510,no,3,0,417-4285,NV,94,22.02,129.5,96,7.87,92.6,5,2.67,9.9,110,6.94,no,154.3,8000079,1,0
0,85,408,no,1,0,408-7909,KS,111,27.88,164,108,19.5,229.4,2,2.51,9.3,105,9.93,no,220.7,8000080,1,0
0,46,415,no,2,0,399-5167,TX,117,39.22,230.7,84,15.83,186.2,4,2.48,9.2,109,8.2,no,182.2,8000081,1,0
0,44,408,no,0,0,375-8931,MN,90,35.22,207.2,76,15.18,178.6,0,0,0,74,8.19,no,182,8000082,2,0
0,171,408,no,1,0,418-2321,MT,99,29.22,171.9,95,21.18,249.2,4,3.38,12.5,81,7.87,no,174.9,8000083,1,0
0,88,415,no,2,37,395-8865,AK,88,30.89,181.7,106,20.18,237.4,5,2.57,9.5,111,9.41,yes,209.1,8000084,1,0
0,169,408,no,2,0,369-6323,HI,119,40.92,240.7,102,11.99,141.1,2,2.08,7.7,56,5.43,no,120.6,8000085,1,0
0,48,510,no,1,0,361-1256,TX,108,33.69,198.2,70,15.39,181,2,3.27,12.1,86,10.75,no,238.9,8000086,0,0
0,65,408,no,3,0,380-3141,ID,95,16.32,96,82,9.95,117,3,1.81,6.7,114,7.78,no,172.9,8000087,1,0
0,81,415,no,0,0,367-8066,WY,109,28.08,165.2,96,14.5,170.6,4,2.67,9.9,74,9.23,no,205,8000088,1,0
0,53,510,no,1,0,340-9715,KY,75,29.16,171.5,111,19.08,224.5,6,2.62,9.7,84,8.43,no,187.4,8000089,0,0
0,72,415,no,1,27,388-7231,AR,68,18.99,111.7,106,21.49,252.8,4,2.11,7.8,109,11.5,yes,255.5,8000090,2,0
0,100,510,no,2,0,413-1858,OR,98,25.96,152.7,73,18.05,212.4,3,2.13,7.9,90,11.9,no,264.5,8000091,1,0
0,82,415,no,3,0,416-9219,MN,105,33.1,194.7,100,17.93,210.9,3,3.13,11.6,143,10.66,no,236.9,8000092,1,0
0,71,415,no,3,0,341-2862,HI,108,20.38,119.9,82,20.46,240.7,7,2.19,8.1,124,6.8,no,151.1,8000093,1,0
0,103,415,no,1,0,356-5066,LA,129,37.89,222.9,87,17.43,205,2,2.67,9.9,99,6.36,no,141.3,8000094,2,0
0,87,415,no,1,0,375-8229,RI,46,35.82,210.7,116,18.33,215.6,3,3.56,13.2,79,7.67,no,170.4,8000095,0,0
1,116,408,no,2,0,342-7953,MD,107,43.28,254.6,89,21.2,249.4,18,2.43,9,77,10.33,no,229.6,8000096,0,0
0,140,415,no,1,0,397-8357,MS,100,45.05,265,89,12.55,147.6,3,2.89,10.7,94,11.15,no,247.7,8000097,1,0
0,93,408,no,3,0,396-3138,TN,135,29.29,172.3,95,27.09,318.7,4,3.11,11.5,104,5.92,no,131.5,8000098,1,0
0,90,415,no,0,0,366-8053,ID,140,44.05,259.1,119,10.54,124,3,3.46,12.8,79,8.47,no,188.3,8000099,1,0
0,130,415,no,1,0,412-6048,GA,91,35.94,211.4,62,16.24,191,3,3.13,11.6,109,9.33,no,207.3,8000100,1,0
0,121,408,yes,2,0,390-1385,KS,87,29.9,175.9,114,19.15,225.3,3,2.81,10.4,113,7.03,no,156.2,8000101,0,0
1,47,510,yes,1,0,376-9305,HI,108,22.95,135,111,14.99,176.3,1,2.84,10.5,96,6.51,no,144.6,8000102,1,0
0,94,415,yes,0,39,356-3006,WV,90,19.64,115.5,99,10.41,122.5,3,1.89,7,110,8.9,yes,197.7,8000103,1,0
0,76,408,no,0,0,354-7765,MS,82,32.81,193,109,17.07,200.8,3,3.89,14.4,79,6.12,no,135.9,8000104,2,0
0,69,510,no,1,0,408-8444,MS,105,28.46,167.4,142,10.33,121.5,2,4.32,16,83,9.42,no,209.3,8000105,1,0
0,117,415,no,1,35,349-3633,SC,100,32.42,190.7,107,17.82,209.7,5,3.35,12.4,101,9.11,yes,202.5,8000106,2,0
1,70,415,no,1,0,331-5650,KS,128,55.34,325.5,105,25.53,300.3,7,1.54,5.7,93,8.99,no,199.8,8000107,1,0
0,130,415,no,3,0,347-7259,ID,98,23.63,139,116,10.22,120.2,2,3.92,14.5,113,7.22,no,160.4,8000108,2,0
0,109,415,no,0,40,372-8261,AK,110,26.5,155.9,99,13.7,161.2,13,3.11,11.5,81,10.31,yes,229.2,8000109,1,0
0,115,415,no,0,0,390-2848,MS,97,30.96,182.1,76,19.64,231.1,2,4.05,15,103,11.08,no,246.2,8000110,1,0
0,114,408,no,2,0,358-8220,NY,152,23.77,139.8,76,18.35,215.9,10,2.13,7.9,111,4.36,no,96.9,8000111,0,0
0,135,510,no,0,0,406-5144,OH,123,19.16,112.7,90,23.8,280,2,2.81,10.4,110,11.34,no,251.9,8000112,0,0
0,79,415,no,1,31,411-1626,DE,98,29.44,173.2,123,12.71,149.5,7,3.11,11.5,91,11.06,yes,245.7,8000113,1,0
0,123,408,no,1,0,331-5631,RI,102,38.35,225.6,56,19.19,225.8,2,1.81,6.7,128,8.4,no,186.7,8000114,1,0
0,112,415,yes,1,0,333-4239,NE,123,33.27,195.7,124,12.06,141.9,6,2.13,7.9,72,6.14,no,136.4,8000115,0,0
0,57,415,no,0,0,331-6403,HI,100,36.38,214,80,17.84,209.9,1,3.05,11.3,112,4.73,no,105.1,8000116,1,0
0,143,415,no,1,0,374-8632,NM,67,46.19,271.7,155,16.07,189.1,5,4.64,17.2,55,4.55,no,101.1,8000117,0,0
0,107,510,no,1,0,413-7537,UT,98,43.81,257.7,84,13.3,156.5,3,2.65,9.8,123,4.7,no,104.4,8000118,0,0
1,103,415,yes,1,0,385-1733,MD,90,22.64,133.2,70,20.13,236.8,2,3.38,12.5,120,9.63,no,214.1,8000119,1,0
1,157,415,no,5,0,354-7711,IA,113,42.28,248.7,79,21.4,251.8,3,2.03,7.5,46,11.82,no,262.7,8000120,1,0
0,120,408,no,2,0,390-4127,KY,93,30.74,180.8,82,16.16,190.1,7,2.84,10.5,66,8.65,no,192.3,8000121,1,0
0,81,415,yes,1,32,410-6815,VT,80,38.93,229,113,18.79,221,5,3.35,12.4,91,13.11,yes,291.4,8000122,1,0
1,136,408,no,1,0,394-2576,NM,94,46.97,276.3,125,19.21,226,1,1.94,7.2,87,9.96,no,221.4,8000123,0,0
0,83,510,no,3,37,395-2817,VT,117,22.63,133.1,89,14.57,171.4,4,2.94,10.9,92,9.81,yes,218.1,8000124,1,0
0,137,415,no,1,0,377-9045,PA,63,42.21,248.3,108,21.28,250.4,4,2.59,9.6,94,7.16,no,159.1,8000125,1,0
0,93,415,no,3,37,338-2813,VT,95,39.17,230.4,89,13.22,155.5,9,2.81,10.4,90,8.06,yes,179,8000126,1,0
0,103,408,no,1,0,412-4971,OR,118,31.59,185.8,84,7.38,86.8,9,2.89,10.7,115,9.38,no,208.4,8000127,1,0
0,96,415,no,2,0,364-9028,CA,88,31.26,183.9,86,9.28,109.2,7,4.48,16.6,78,8.56,no,190.2,8000128,1,0
0,77,415,yes,0,0,384-2907,NY,86,22.59,132.9,121,14.29,168.1,3,2.11,7.8,102,8.83,no,196.3,8000129,1,0
0,128,510,no,3,0,366-5049,MO,109,37.57,221,107,18.62,219,5,2.32,8.6,113,10.32,no,229.4,8000130,1,0
0,116,510,no,1,0,420-4140,NM,81,30.43,179,116,17,200,7,4.27,15.8,74,7.59,no,168.6,8000131,1,0
0,96,408,yes,3,0,381-5641,MN,119,32.1,188.8,100,18.44,216.9,3,1.57,5.8,116,9.38,no,208.5,8000132,0,0
1,60,415,yes,4,45,404-3055,CT,101,23.05,135.6,73,8.07,94.9,3,2.65,9.8,118,6.93,yes,154,8000133,1,0
0,105,408,yes,2,31,416-7924,IA,103,29.33,172.5,102,9.66,113.6,4,2.92,10.8,104,11.77,yes,261.6,8000134,1,0
0,123,415,no,1,0,406-8380,AL,100,22.54,132.6,102,16.9,198.8,0,0,0,105,7.6,no,168.9,8000135,0,0
0,84,408,no,1,0,367-5128,GA,81,21.71,127.7,84,16.01,188.4,6,1.27,4.7,125,11.7,no,260,8000136,0,0
0,107,510,no,1,0,330-9351,NJ,75,26.57,156.3,93,18.3,215.3,2,2.38,8.8,115,5.32,no,118.2,8000137,1,0
1,86,415,no,1,0,358-7985,CA,102,39.88,234.6,109,22.81,268.3,4,3.13,11.6,102,8.8,no,195.6,8000138,1,0
0,115,415,no,1,0,378-8317,VT,95,34.36,202.1,89,19.69,231.6,7,3.54,13.1,165,9.66,no,214.6,8000139,2,0
0,128,510,no,1,40,331-6243,TN,112,46.27,272.2,111,20.39,239.9,2,3.13,11.6,124,11.58,yes,257.3,8000140,1,0
0,97,415,no,1,0,379-7476,SD,109,41.68,245.2,152,14.07,165.5,8,2.46,9.1,96,7.16,no,159.2,8000141,1,0
0,90,415,no,1,0,378-1408,CO,82,35.29,207.6,105,16.43,193.3,6,3.02,11.2,68,6.74,no,149.7,8000142,1,0
0,22,415,no,1,0,349-6158,KY,97,37.89,222.9,91,14.67,172.6,3,2.73,10.1,99,8.44,no,187.6,8000143,1,0
1,121,415,no,1,0,398-8927,IA,96,46.55,273.8,106,22.36,263.1,3,2.92,10.8,83,9.07,no,201.5,8000144,2,0
0,169,510,no,2,0,377-9636,CT,98,32.78,192.8,125,23.22,273.2,6,3.08,11.4,102,11.98,no,266.3,8000145,1,0
0,83,510,no,0,0,355-3062,MA,81,45.68,268.7,100,12.37,145.5,6,2.54,9.4,86,8.35,no,185.6,8000146,2,0
0,87,408,no,1,48,407-8683,NV,91,30.4,178.8,106,20.98,246.8,8,2.43,9,119,11.81,yes,262.4,8000147,1,0
0,126,415,no,1,24,405-7948,VA,82,33.54,197.3,51,14.25,167.6,3,2,7.4,89,9.99,yes,222,8000148,1,0
0,61,415,no,1,36,396-2646,NY,97,39.76,233.9,133,14.93,175.6,4,2.57,9.5,83,7.97,yes,177,8000149,1,0
0,90,408,yes,2,0,398-4699,MO,87,35.21,207.1,87,17.72,208.5,5,1.19,4.4,95,6.57,no,146,8000150,1,0
0,131,408,no,2,0,387-9043,FL,84,23.26,136.8,81,15.25,179.4,3,1.35,5,151,10.58,no,235.2,8000151,1,0
0,89,415,no,1,0,403-3235,SC,126,27.1,159.4,108,17.6,207,4,3,11.1,121,6.37,no,141.6,8000152,1,0
0,71,415,no,0,0,409-2788,IL,122,19.06,112.1,86,13.42,157.9,5,3,11.1,104,12.22,no,271.6,8000153,1,0
0,166,415,no,4,0,359-1645,NE,117,40.56,238.6,73,20.64,242.8,8,2.7,10,130,9.15,no,203.3,8000154,1,0
0,146,510,yes,1,0,405-1184,AK,85,27.8,163.5,149,19.11,224.8,4,2.65,9.8,116,11.39,no,253.1,8000155,0,0
0,90,408,yes,2,0,399-4204,TN,94,21.62,127.2,108,18.79,221.1,3,3.02,11.2,106,4.98,no,110.7,8000156,1,0
0,59,408,no,0,0,401-3749,NM,95,24.79,145.8,81,19.41,228.3,5,2.59,9.6,87,11.14,no,247.5,8000157,1,0
0,25,415,no,2,0,373-1739,NV,108,42.52,250.1,97,18.86,221.9,3,3,11.1,84,9.38,no,208.5,8000158,2,0
0,124,510,no,0,0,337-1944,UT,110,39.81,234.2,121,16.92,199,4,1.92,7.1,135,11.09,no,246.4,8000159,1,0
0,105,510,no,3,0,337-3453,WV,83,17.26,101.5,83,16.47,193.8,4,3.16,11.7,113,9.64,no,214.3,8000160,1,0
0,143,415,no,1,26,381-7815,IL,133,20.33,119.6,136,21,247,3,3.51,13,54,10.23,yes,227.3,8000161,0,0
0,162,408,no,1,0,400-8640,MN,66,37.72,221.9,109,9.58,112.7,6,2.89,10.7,141,7.94,no,176.5,8000162,0,0
0,56,415,no,1,0,414-1854,HI,85,26.89,158.2,91,16.82,197.9,7,2.08,7.7,133,7.2,no,159.9,8000163,1,0
0,105,510,no,1,0,404-2850,DC,139,32.84,193.2,104,22.13,260.3,2,2.11,7.8,133,10.19,no,226.4,8000164,0,0
0,73,510,no,1,33,411-2117,ID,108,37.01,217.7,106,20.88,245.7,6,2.38,8.8,100,10.93,yes,242.9,8000165,1,0
0,54,408,no,0,0,374-1411,NC,94,33.97,199.8,112,26.18,308,4,2.73,10.1,99,7.32,no,162.6,8000166,1,0
0,98,510,no,2,0,410-4156,AL,77,29.22,171.9,90,20,235.3,4,3.94,14.6,125,6.31,no,140.3,8000167,1,0
1,100,415,no,6,31,388-6108,OR,67,11.51,67.7,116,12.5,147.1,2,3.32,12.3,103,12.97,yes,288.3,8000168,2,0
0,107,408,no,4,0,354-3963,IL,90,38.79,228.2,123,18.21,214.2,4,2.84,10.5,79,8.24,no,183.1,8000169,0,0
0,167,510,no,1,0,413-2121,WV,93,32.56,191.5,76,13.92,163.8,9,3.81,14.1,103,8.51,no,189.1,8000170,0,0
0,49,415,no,2,0,340-3837,MN,86,29.16,171.5,85,16.05,188.8,2,2.3,8.5,82,6.98,no,155.1,8000171,0,0
0,34,408,no,0,0,351-3590,LA,92,25.69,151.1,86,17.99,211.7,4,2.65,9.8,72,9.26,no,205.8,8000172,0,0
0,109,415,no,3,0,387-2956,VT,99,22.83,134.3,103,17.33,203.9,2,2.05,7.6,91,13.4,no,297.7,8000173,2,0
0,109,510,no,1,0,347-5734,IL,64,20.03,117.8,84,18.38,216.2,5,2.94,10.9,59,6.68,no,148.4,8000174,0,0
0,39,408,no,3,0,352-8833,KS,71,30.8,181.2,108,29.32,344.9,2,3.27,12.1,145,9.61,no,213.6,8000175,1,0
0,90,415,no,2,0,373-2483,UT,91,25.89,152.3,120,14.03,165,3,2.43,9,73,13.24,no,294.3,8000176,1,0
0,114,408,no,2,0,363-1871,KY,91,34.75,204.4,136,20.37,239.6,3,3.11,11.5,64,10.58,no,235,8000177,2,0
0,113,415,no,2,0,369-4991,MT,98,48.26,283.9,91,11.65,137.1,5,3.05,11.3,110,7.15,no,159,8000178,1,0
